"관리번호","자치구","와이파이명","도로명주소","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","Y좌표","X좌표","작업일자"
"서울4차-6454","동작구","숭실대학교","서울특별시 동작구 상도로68길 10 (방범-290)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.493702","126.95508","2026-09-08 03:00:14.09"
"서울4차-6455","동작구","숭실대학교","서울특별시 동작구 상도로60가길 13 (방범-122)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.493298","126.95435","2026-09-08 03:00:14.09"
"서울4차-6456","동작구","숭실대학교","서울특별시 동작구 상도로68길 15 (방범-411)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.493305","126.955086","2026-09-08 03:00:14.09"
"서울4차-6457","동작구","숭실대학교","서울특별시 동작구 상도로60길 35 (방범-010)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.49213","126.95466","2026-09-08 03:00:14.09"
"서울4차-6458","동작구","숭실대학교","서울특별시 동작구 상도로68길 29 (3. 공원(하천)-014)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.492374","126.95569","2026-09-08 03:00:14.09"
"서울4차-6459","동작구","숭실대학교","서울특별시 동작구 사당로2길 2-32 (방범-413)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.494198","126.95957","2026-09-08 03:00:14.09"
"서울4차-6460","동작구","숭실대학교","서울특별시 동작구 사당로2가길 10-3 (방범-214)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.493267","126.96167","2026-09-08 03:00:14.09"
"서울4차-6461","동작구","숭실대학교","서울특별시 동작구 사당로2길 2-19 (방범-464)","1. 주요거리","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.49406","126.96183","2026-09-08 03:00:14.09"
"서울4차-6469","동대문구","청량리청과물시장","서울특별시 동대문구 경동시장로 4-1","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.57954","127.041435","2026-09-08 03:00:14.09"
"서울4차-6470","동대문구","청량리청과물시장","서울특별시 동대문구 경동시장로 4-1","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.57954","127.041435","2026-09-08 03:00:14.09"
"서울4차-6471","동대문구","청량리청과물시장","서울특별시 동대문구 왕산로35길 7","2. 전통시장","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.580082","127.043205","2026-09-08 03:00:14.09"
"서울4차-6473","동대문구","마을마당공원","서울특별시 동대문구 전농동 156-8","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.57769","127.06217","2026-09-08 03:00:14.09"
"서울4차-6474","동대문구","마을마당공원","서울특별시 동대문구 전농동 156-8","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.57769","127.06217","2026-09-08 03:00:14.09"
"서울4차-6515","성북구","오동근린공원도서관","서울특별시 성북구 화랑로13가길 110-10","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.61017","127.04094","2026-09-08 03:00:14.09"
"서울4차-6515-1","성북구","오동근린공원도서관","서울특별시 성북구 화랑로13가길 110-10","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.61017","127.04094","2026-09-08 03:00:14.09"
"서울4차-6516","성북구","오동근린공원도서관","서울특별시 성북구 화랑로13가길 110-10","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.61017","127.04094","2026-09-08 03:00:14.09"
"서울4차-6516-1","성북구","오동근린공원도서관","서울특별시 성북구 화랑로13가길 110-10","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.61017","127.04094","2026-09-08 03:00:14.09"
"서울4차-6517","성북구","오동근린공원도서관","서울특별시 성북구 화랑로13가길 110-10","4. 문화관광","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.61017","127.04094","2026-09-08 03:00:14.09"
"서울4차-6519","동작구","백로어린이공원","서울특별시 동작구 장승배기로19라길 51 (3. 공원(하천)-019)","3. 공원(하천)","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.506763","126.93515","2026-09-08 03:00:14.09"
"서울4차-6520","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6521","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6522","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6523","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6523-1","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6523-2","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6524","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6524-1","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6524-2","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6525","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6525-1","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6525-2","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539402","127.06671","2026-09-08 03:00:14.09"
"서울4차-6526","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6526-1","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6526-2","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6527","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6527-1","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6527-2","광진구","서울특별시동부여성발전센터","서울특별시 광진구 아차산로30길 36","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.539394","127.06672","2026-09-08 03:00:14.09"
"서울4차-6528","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46335","126.90533","2026-09-08 03:00:14.09"
"서울4차-6528-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463333","126.905556","2026-09-08 03:00:14.09"
"서울4차-6529","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46332","126.90567","2026-09-08 03:00:14.09"
"서울4차-6529-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463203","126.90558","2026-09-08 03:00:14.09"
"서울4차-6530","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46332","126.90557","2026-09-08 03:00:14.09"
"서울4차-6530-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46333","126.90557","2026-09-08 03:00:14.09"
"서울4차-6530-2","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46332","126.905556","2026-09-08 03:00:14.09"
"서울4차-6531","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463345","126.90556","2026-09-08 03:00:14.09"
"서울4차-6531-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463326","126.90558","2026-09-08 03:00:14.09"
"서울4차-6532","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463886","126.90579","2026-09-08 03:00:14.09"
"서울4차-6532-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463448","126.90649","2026-09-08 03:00:14.09"
"서울4차-6532-2","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463314","126.905624","2026-09-08 03:00:14.091"
"서울4차-6533","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463303","126.90559","2026-09-08 03:00:14.091"
"서울4차-6533-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463326","126.90555","2026-09-08 03:00:14.091"
"서울4차-6533-2","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46336","126.905556","2026-09-08 03:00:14.091"
"서울4차-6534","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463276","126.90648","2026-09-08 03:00:14.091"
"서울4차-6534-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46356","126.90624","2026-09-08 03:00:14.091"
"서울4차-6534-2","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463287","126.90649","2026-09-08 03:00:14.091"
"서울4차-6535","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.4634","126.906105","2026-09-08 03:00:14.091"
"서울4차-6535-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463448","126.906296","2026-09-08 03:00:14.091"
"서울4차-6535-2","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463367","126.90651","2026-09-08 03:00:14.091"
"서울4차-6536","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6536-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6537","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6537-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6538","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6538-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6538-2","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6539","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6539-1","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.46339","126.90627","2026-09-08 03:00:14.091"
"서울4차-6539-2","금천구","서울특별시남부여성발전센터","서울특별시 금천구 독산로50길 23","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.463577","126.90645","2026-09-08 03:00:14.091"
"서울4차-6540","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실외","37.540752","126.94415","2026-09-08 03:00:14.091"
"서울4차-6541","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6541-1","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6541-2","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6542","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6542-1","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6542-2","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6543","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6543-1","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6543-2","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6544","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6544-1","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6544-2","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6545","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6545-1","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6545-2","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6546","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6546-1","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6546-2","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6547","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6547-1","마포구","서울특별시중부여성발전센터","서울특별시 마포구 토정로35길 17","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.540737","126.94408","2026-09-08 03:00:14.091"
"서울4차-6548","노원구","서울특별시북부여성발전센터","서울특별시 노원구 동일로207길 50","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.643257","127.06201","2026-09-08 03:00:14.091"
"서울4차-6548-1","노원구","서울특별시북부여성발전센터","서울특별시 노원구 동일로207길 50","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.643257","127.06201","2026-09-08 03:00:14.091"
"서울4차-6548-2","노원구","서울특별시북부여성발전센터","서울특별시 노원구 동일로207길 50","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.643257","127.06201","2026-09-08 03:00:14.091"
"서울4차-6549","노원구","서울특별시북부여성발전센터","서울특별시 노원구 동일로207길 50","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.643257","127.06201","2026-09-08 03:00:14.091"
"서울4차-6549-1","노원구","서울특별시북부여성발전센터","서울특별시 노원구 동일로207길 50","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.643257","127.06201","2026-09-08 03:00:14.091"
"서울4차-6549-2","노원구","서울특별시북부여성발전센터","서울특별시 노원구 동일로207길 50","7-1-3. 공공 - 시산하기관","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.643257","127.06201","2026-09-08 03:00:14.091"
"서울4차-6552","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6552-1","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6552-2","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6553","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6553-1","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6553-2","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6554","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6554-1","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6554-2","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6555","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6555-1","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6555-2","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6556","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6556-1","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6556-2","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6557","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6557-1","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6557-2","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6558","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6558-1","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
"서울4차-6558-2","성북구","길음종합사회복지관","서울특별시 성북구 삼양로 2길55","6-2. 복지 - 노인","디지털뉴딜(LG U+)","공공WiFi","임대망","2022","실내","37.60673","127.02678","2026-09-08 03:00:14.091"
